arrival_id,arrival_date,mandi_id,crop,variety,arrival_quintal,was_negative_qty,farmer_count
ARR0013752,2026-05-24,MANDI025,Wheat,Pusa-1121,190.11,True,70.0
ARR0003043,2026-05-24,MANDI027,Mustard,Premium,6.33,False,115.0
ARR0011208,2026-05-24,MANDI027,Wheat,Pusa-1121,206.17,False,
ARR0020261,2026-05-24,MANDI027,Rice,,54.67,False,108.0
ARR0008259,2026-05-24,MANDI027,Rice,,119.29,False,112.0
ARR0023443,2026-05-24,MANDI028,Maize,Local,20.27,False,23.0
ARR0004674,2026-05-24,MANDI028,Mustard,PBW-343,493.06,False,64.0
ARR0019687,2026-05-24,MANDI029,Maize,HD-2967,373.15,False,147.0
ARR0017781,2026-05-24,MANDI031,Sugarcane,PBW-343,460.65,False,46.0
ARR0017513,2026-05-24,MANDI032,Sugarcane,HD-2967,481.55,False,137.0
ARR0018606,2026-05-24,MANDI034,Wheat,Hybrid,493.55,False,
ARR0005759,2026-05-24,MANDI035,Wheat,Local,465.12,False,98.0
ARR0013192,2026-05-24,MANDI035,Wheat,PBW-343,495.58,False,77.0
ARR0010719,2026-05-24,MANDI036,Rice,Premium,334.03,False,107.0
ARR0007753,2026-05-24,MANDI036,Maize,Hybrid,371.92,False,80.0
ARR0007753,2026-05-24,MANDI036,Maize,Hybrid,371.92,False,80.0
ARR0022313,2026-05-24,MANDI036,Maize,,164.0,False,111.0
ARR0006461,2026-05-24,MANDI037,Wheat,HD-2967,346.67,False,131.0
ARR0005895,2026-05-24,MANDI038,Rice,Local,437.07,False,80.0
ARR0005613,2026-05-24,MANDI039,Cotton,Hybrid,452.92,False,18.0
ARR0020758,2026-05-24,MANDI041,Rice,Local,323.4,False,91.0
ARR0009031,2026-05-24,MANDI041,Maize,PBW-343,483.57,False,
ARR0000346,2026-05-24,MANDI042,Sugarcane,Pusa-1121,2.47,True,46.0
ARR0008844,2026-05-24,MANDI042,Sugarcane,Premium,132.63,False,135.0
ARR0019309,2026-05-24,MANDI042,Wheat,Local,343.26,False,95.0
ARR0003845,2026-05-24,MANDI043,Rice,Pusa-1121,113.86,False,
ARR0018509,2026-05-24,MANDI045,Wheat,Premium,482.99,False,
ARR0023166,2026-05-24,MANDI045,Cotton,Hybrid,8.65,False,99.0
ARR0013965,2026-05-24,MANDI045,Paddy,Premium,8.65,False,26.0
ARR0015671,2026-05-24,MANDI047,Wheat,Local,313.24,True,80.0
ARR0000781,2026-05-24,MANDI047,Cotton,Pusa-1121,55.91,False,84.0
ARR0021831,2026-05-24,MANDI048,Mustard,Hybrid,143.36,False,71.0
ARR0022135,2026-05-24,MANDI049,Wheat,Pusa-1121,342.03,False,86.0
ARR0021062,2026-05-24,MANDI050,Wheat,Pusa-1121,268.59,False,118.0
ARR0023468,2026-05-24,MANDI050,Cotton,Premium,43.55,False,99.0
ARR0008706,2026-05-24,MANDI051,Cotton,,172.79,False,122.0
ARR0009901,2026-05-24,MANDI052,Cotton,Pusa-1121,371.7,False,74.0
ARR0023750,2026-05-24,MANDI055,Mustard,Pusa-1121,6.57,False,43.0
ARR0020189,2026-05-24,MANDI057,Maize,,241.75,False,68.0
ARR0018202,2026-05-24,MANDI057,Wheat,Pusa-1121,468.07,False,25.0
ARR0001097,2026-05-24,MANDI057,Rice,Local,166.88,False,134.0
ARR0009294,2026-05-24,MANDI057,Mustard,PBW-343,195.16,False,94.0
ARR0016620,2026-05-24,MANDI057,Cotton,PBW-343,91.75,True,91.0
ARR0011738,2026-05-24,MANDI057,Maize,PBW-343,81.17,False,77.0
ARR0011550,2026-05-25,MANDI001,Mustard,Hybrid,191.81,False,139.0
ARR0017341,2026-05-25,MANDI001,Maize,PBW-343,270.74,False,
ARR0001060,2026-05-25,MANDI002,Cotton,Premium,413.39,False,33.0
ARR0009490,2026-05-25,MANDI003,Mustard,,75.87,False,115.0
ARR0009490,2026-05-25,MANDI003,Mustard,,75.87,False,115.0
ARR0003487,2026-05-25,MANDI003,Mustard,PBW-343,429.71,False,44.0
ARR0021627,2026-05-25,MANDI003,Sugarcane,Hybrid,153.22,False,23.0
ARR0001288,2026-05-25,MANDI003,Maize,PBW-343,213.61,False,34.0
ARR0015009,2026-05-25,MANDI003,Mustard,,227.86,False,47.0
ARR0018101,2026-05-25,MANDI003,Cotton,Local,320.56,False,36.0
ARR0015716,2026-05-25,MANDI003,Paddy,,469.42,False,127.0
ARR0009404,2026-05-25,MANDI004,Sugarcane,Premium,0.74,False,50.0
,2026-05-25,MANDI004,Rice,HD-2967,433.34,False,81.0
ARR0009766,2026-05-25,MANDI005,Rice,Pusa-1121,117.96,False,125.0
ARR0017169,2026-05-25,MANDI007,Sugarcane,,348.76,False,61.0
ARR0004453,2026-05-25,MANDI007,Sugarcane,,234.11,False,6.0
ARR0008720,2026-05-25,MANDI008,Sugarcane,,163.23,False,77.0
ARR0010338,2026-05-25,MANDI009,Cotton,,4.68,False,134.0
ARR0023711,2026-05-25,MANDI010,Maize,PBW-343,197.11,False,
ARR0011620,2026-05-25,MANDI011,Sugarcane,Hybrid,71.89,False,123.0
ARR0005297,2026-05-25,MANDI011,Sugarcane,Hybrid,46.04,False,104.0
ARR0000527,2026-05-25,MANDI012,Mustard,Premium,291.88,False,74.0
ARR0021203,2026-05-25,MANDI013,Rice,Hybrid,413.01,False,40.0
ARR0019877,2026-05-25,MANDI013,Sugarcane,Pusa-1121,410.93,False,137.0
ARR0005086,2026-05-25,MANDI013,Cotton,Premium,126.95,False,
ARR0016705,2026-05-25,MANDI014,Mustard,HD-2967,286.45,False,36.0
ARR0021797,2026-05-25,MANDI015,Maize,Pusa-1121,242.91,False,87.0
ARR0016160,2026-05-25,MANDI016,Sugarcane,Hybrid,305.54,False,
ARR0021057,2026-05-25,MANDI017,Wheat,,7.6,False,15.0
ARR0022223,2026-05-25,MANDI018,Wheat,Local,203.97,False,110.0
ARR0021098,2026-05-25,MANDI021,Cotton,Pusa-1121,300.31,False,135.0
ARR0000129,2026-05-25,MANDI021,Maize,Local,283.34,False,
ARR0001574,2026-05-25,MANDI024,Rice,HD-2967,30.3,False,55.0
ARR0008863,2026-05-25,MANDI025,Maize,Local,242.3,False,35.0
ARR0012768,2026-05-25,MANDI026,Cotton,Local,423.38,False,
ARR0014505,2026-05-25,MANDI027,Maize,Premium,496.64,False,143.0
ARR0024680,2026-05-25,MANDI028,Maize,Pusa-1121,61.16,False,
ARR0007107,2026-05-25,MANDI029,Wheat,PBW-343,432.69,False,140.0
ARR0009794,2026-05-25,MANDI030,Cotton,Premium,407.96,False,
ARR0001913,2026-05-25,MANDI030,Maize,PBW-343,287.8,False,47.0
ARR0021031,2026-05-25,MANDI030,Mustard,HD-2967,450.01,False,138.0
ARR0003513,2026-05-25,MANDI031,Maize,,9.15,False,
ARR0015984,2026-05-25,MANDI034,Cotton,Hybrid,164.23,False,104.0
ARR0015984,2026-05-25,MANDI034,Cotton,Hybrid,164.23,False,104.0
ARR0023042,2026-05-25,MANDI035,Cotton,Local,62.85,False,38.0
ARR0016599,2026-05-25,MANDI035,Maize,,234.97,False,32.0
ARR0002382,2026-05-25,MANDI036,Paddy,,98.62,False,141.0
ARR0012914,2026-05-25,MANDI036,Paddy,PBW-343,151.24,False,
ARR0009930,2026-05-25,MANDI037,Mustard,Local,329.99,False,
ARR0012736,2026-05-25,MANDI037,Mustard,PBW-343,25.97,False,51.0
ARR0013358,2026-05-25,MANDI037,Maize,HD-2967,358.73,False,
ARR0001950,2026-05-25,MANDI038,Cotton,Local,351.1,False,141.0
ARR0010854,2026-05-25,MANDI039,Mustard,,253.67,False,110.0
ARR0007860,2026-05-25,MANDI039,Paddy,Premium,7.46,False,13.0
ARR0000097,2026-05-25,MANDI042,Wheat,Hybrid,358.59,False,28.0
ARR0009943,2026-05-25,MANDI043,Maize,Local,120.14,False,
ARR0009943,2026-05-25,MANDI043,Maize,Local,120.14,False,
ARR0016719,2026-05-25,MANDI044,Maize,PBW-343,38.37,False,80.0
ARR0018658,2026-05-25,MANDI044,Mustard,HD-2967,381.9,False,25.0
ARR0000626,2026-05-25,MANDI044,Maize,Premium,158.6,False,130.0
,2026-05-25,MANDI046,Cotton,PBW-343,187.36,False,104.0
,2026-05-25,MANDI046,Mustard,Local,90.39,False,57.0
ARR0013909,2026-05-25,MANDI046,Sugarcane,HD-2967,384.06,False,17.0
ARR0018382,2026-05-25,MANDI047,Rice,HD-2967,0.55,True,36.0
ARR0006411,2026-05-25,MANDI048,Wheat,Hybrid,303.11,False,39.0
ARR0009164,2026-05-25,MANDI049,Wheat,Premium,383.39,False,125.0
ARR0001834,2026-05-25,MANDI049,Maize,PBW-343,141.42,False,
ARR0005377,2026-05-25,MANDI049,Rice,,63.5,False,100.0
ARR0023580,2026-05-25,MANDI049,Cotton,HD-2967,121.86,False,101.0
ARR0013539,2026-05-25,MANDI050,Cotton,Premium,425.58,False,73.0
ARR0012358,2026-05-25,MANDI050,Maize,Premium,396.04,False,58.0
ARR0013998,2026-05-25,MANDI050,Cotton,,8.57,False,113.0
,2026-05-25,MANDI052,Rice,Pusa-1121,37.68,False,67.0
ARR0006925,2026-05-25,MANDI052,Maize,HD-2967,261.42,False,
ARR0011840,2026-05-25,MANDI054,Rice,,41.38,False,42.0
ARR0002003,2026-05-25,MANDI055,Sugarcane,HD-2967,462.43,False,92.0
ARR0006599,2026-05-25,MANDI055,Maize,PBW-343,425.66,False,19.0
ARR0024192,2026-05-25,MANDI055,Cotton,Local,65.3,False,15.0
ARR0001753,2026-05-25,MANDI055,Cotton,Hybrid,422.57,False,32.0
ARR0001864,2026-05-25,MANDI055,Sugarcane,Hybrid,201.98,False,108.0
ARR0019864,2026-05-25,MANDI056,Mustard,HD-2967,105.72,False,41.0
ARR0018578,2026-05-25,MANDI056,Cotton,,406.52,False,
ARR0015254,2026-05-25,MANDI056,Mustard,Pusa-1121,299.67,False,19.0
ARR0006546,2026-05-25,MANDI057,Cotton,PBW-343,379.88,False,51.0
ARR0002573,2026-05-25,MANDI057,Maize,HD-2967,407.53,False,
ARR0010810,2026-05-26,MANDI001,Wheat,Premium,324.85,False,105.0
ARR0000989,2026-05-26,MANDI001,Cotton,,88.07,False,67.0
ARR0001603,2026-05-26,MANDI002,Maize,Pusa-1121,5.35,False,118.0
ARR0017673,2026-05-26,MANDI002,Sugarcane,Hybrid,339.99,False,17.0
ARR0015910,2026-05-26,MANDI003,Maize,Pusa-1121,437.45,False,
ARR0015710,2026-05-26,MANDI003,Mustard,Local,264.8,False,115.0
ARR0005387,2026-05-26,MANDI003,Wheat,HD-2967,202.56,False,147.0
ARR0024710,2026-05-26,MANDI004,Sugarcane,PBW-343,470.24,False,113.0
ARR0010659,2026-05-26,MANDI004,Wheat,Pusa-1121,147.17,False,27.0
ARR0007745,2026-05-26,MANDI004,Cotton,Pusa-1121,266.95,False,105.0
ARR0023608,2026-05-26,MANDI005,Maize,Premium,349.79,False,122.0
ARR0007569,2026-05-26,MANDI005,Rice,,396.93,False,53.0
ARR0001245,2026-05-26,MANDI006,Maize,,248.74,False,40.0
ARR0011300,2026-05-26,MANDI007,Mustard,Pusa-1121,177.16,False,66.0
ARR0014936,2026-05-26,MANDI008,Sugarcane,,410.98,False,
ARR0021779,2026-05-26,MANDI008,Maize,HD-2967,280.26,False,142.0
ARR0012755,2026-05-26,MANDI009,Paddy,Pusa-1121,287.27,False,39.0
ARR0007752,2026-05-26,MANDI009,Sugarcane,Local,155.62,False,110.0
ARR0005625,2026-05-26,MANDI009,Maize,Hybrid,374.79,False,125.0
ARR0009497,2026-05-26,MANDI009,Wheat,Pusa-1121,140.17,False,132.0
ARR0019400,2026-05-26,MANDI010,Maize,Premium,9.45,False,77.0
ARR0022359,2026-05-26,MANDI010,Maize,,122.19,False,93.0
ARR0021552,2026-05-26,MANDI010,Mustard,Local,46.62,False,80.0
ARR0007576,2026-05-26,MANDI012,Sugarcane,Premium,119.16,True,
ARR0014057,2026-05-26,MANDI012,Maize,Pusa-1121,272.42,False,76.0
ARR0001958,2026-05-26,MANDI013,Rice,Pusa-1121,135.27,False,72.0
ARR0017829,2026-05-26,MANDI013,Cotton,Local,173.79,False,127.0
ARR0006330,2026-05-26,MANDI013,Wheat,HD-2967,365.51,False,19.0
ARR0024082,2026-05-26,MANDI013,Mustard,Local,241.53,False,23.0
ARR0024862,2026-05-26,MANDI013,Mustard,,41.29,False,80.0
ARR0000676,2026-05-26,MANDI013,Sugarcane,HD-2967,438.14,False,108.0
,2026-05-26,MANDI013,Sugarcane,Premium,112.46,False,44.0
ARR0006864,2026-05-26,MANDI014,Wheat,HD-2967,232.73,False,89.0
ARR0002912,2026-05-26,MANDI015,Mustard,Local,327.7,False,57.0
ARR0014507,2026-05-26,MANDI017,Sugarcane,HD-2967,109.84,False,71.0
ARR0007253,2026-05-26,MANDI019,Rice,Hybrid,6.3,False,44.0
ARR0023006,2026-05-26,MANDI019,Mustard,Pusa-1121,255.22,False,25.0
ARR0004811,2026-05-26,MANDI020,Rice,Hybrid,89.74,False,77.0
ARR0000441,2026-05-26,MANDI022,Sugarcane,Pusa-1121,422.78,False,13.0
ARR0005784,2026-05-26,MANDI022,Mustard,HD-2967,113.1,False,135.0
ARR0016624,2026-05-26,MANDI024,Mustard,PBW-343,379.86,False,116.0
ARR0023147,2026-05-26,MANDI024,Mustard,HD-2967,207.01,False,
ARR0005965,2026-05-26,MANDI025,Cotton,Pusa-1121,439.87,False,145.0
ARR0010696,2026-05-26,MANDI025,Paddy,,484.74,True,
ARR0023824,2026-05-26,MANDI026,Wheat,Pusa-1121,309.35,False,52.0
ARR0024950,2026-05-26,MANDI026,Mustard,Local,455.12,False,119.0
ARR0009992,2026-05-26,MANDI027,Paddy,Pusa-1121,327.56,False,79.0
ARR0002836,2026-05-26,MANDI029,Wheat,,272.53,False,
ARR0005884,2026-05-26,MANDI030,Mustard,Hybrid,5.57,False,73.0
ARR0014509,2026-05-26,MANDI030,Wheat,Hybrid,144.94,False,
ARR0005884,2026-05-26,MANDI030,Mustard,Hybrid,5.57,False,73.0
ARR0019319,2026-05-26,MANDI030,Maize,Local,7.24,False,139.0
ARR0010263,2026-05-26,MANDI030,Sugarcane,,352.44,False,30.0
ARR0014069,2026-05-26,MANDI032,Wheat,Hybrid,100.36,False,105.0
ARR0016934,2026-05-26,MANDI032,Cotton,,311.63,False,69.0
ARR0011699,2026-05-26,MANDI032,Wheat,HD-2967,112.17,False,101.0
ARR0006374,2026-05-26,MANDI033,Cotton,Premium,361.73,False,
ARR0000668,2026-05-26,MANDI033,Mustard,Pusa-1121,2.47,True,
ARR0017019,2026-05-26,MANDI034,Sugarcane,Pusa-1121,297.0,False,144.0
ARR0024147,2026-05-26,MANDI036,Cotton,PBW-343,411.49,False,
ARR0012569,2026-05-26,MANDI037,Wheat,Local,276.58,False,145.0
ARR0016502,2026-05-26,MANDI037,Maize,Pusa-1121,281.96,False,79.0
ARR0022978,2026-05-26,MANDI038,Cotton,,117.59,False,54.0
ARR0021255,2026-05-26,MANDI038,Maize,,127.76,False,53.0
ARR0005864,2026-05-26,MANDI039,Wheat,Pusa-1121,432.11,False,74.0
ARR0014685,2026-05-26,MANDI039,Sugarcane,Local,245.24,False,59.0
ARR0000283,2026-05-26,MANDI039,Mustard,Local,135.34,False,111.0
ARR0022072,2026-05-26,MANDI040,Maize,HD-2967,33.53,False,141.0
ARR0024024,2026-05-26,MANDI040,Cotton,Premium,30.81,False,49.0
ARR0008594,2026-05-26,MANDI041,Rice,Hybrid,340.46,False,114.0
ARR0016685,2026-05-26,MANDI041,Maize,Local,329.03,False,30.0
ARR0021835,2026-05-26,MANDI041,Paddy,,126.15,False,138.0
ARR0012148,2026-05-26,MANDI042,Cotton,Hybrid,324.53,False,
ARR0002666,2026-05-26,MANDI042,Maize,,373.92,False,
ARR0018564,2026-05-26,MANDI044,Sugarcane,Hybrid,330.34,False,45.0
ARR0006006,2026-05-26,MANDI044,Paddy,HD-2967,58.52,False,138.0
ARR0001084,2026-05-26,MANDI045,Sugarcane,PBW-343,436.49,False,
,2026-05-26,MANDI045,Cotton,,341.03,False,80.0
ARR0016586,2026-05-26,MANDI045,Maize,,3.84,False,
ARR0006345,2026-05-26,MANDI045,Cotton,HD-2967,125.43,False,138.0
ARR0013825,2026-05-26,MANDI046,Rice,PBW-343,88.33,False,117.0
ARR0015943,2026-05-26,MANDI047,Sugarcane,Pusa-1121,257.42,False,90.0
ARR0000072,2026-05-26,MANDI047,Mustard,PBW-343,462.26,False,
ARR0015300,2026-05-26,MANDI048,Cotton,Premium,26.71,False,103.0
ARR0018756,2026-05-26,MANDI048,Maize,HD-2967,90.54,False,92.0
ARR0023241,2026-05-26,MANDI049,Sugarcane,,453.82,False,50.0
ARR0005231,2026-05-26,MANDI050,Sugarcane,PBW-343,218.48,False,57.0
ARR0017116,2026-05-26,MANDI050,Wheat,Premium,82.74,False,53.0
ARR0006995,2026-05-26,MANDI050,Wheat,Local,0.05,False,
ARR0011435,2026-05-26,MANDI050,Rice,,1.97,False,74.0
ARR0021041,2026-05-26,MANDI051,Maize,Premium,19.27,False,
ARR0018572,2026-05-26,MANDI051,Cotton,Pusa-1121,286.85,False,
ARR0014546,2026-05-26,MANDI051,Cotton,PBW-343,21.55,False,56.0
ARR0007477,2026-05-26,MANDI052,Maize,Premium,78.41,False,130.0
ARR0013516,2026-05-26,MANDI052,Sugarcane,Premium,96.49,False,148.0
ARR0020874,2026-05-26,MANDI053,Wheat,Hybrid,1.93,True,28.0
ARR0016184,2026-05-26,MANDI053,Cotton,,69.01,False,44.0
,2026-05-26,MANDI053,Cotton,Premium,1.0,True,97.0
ARR0011287,2026-05-26,MANDI054,Maize,PBW-343,397.48,False,111.0
ARR0017610,2026-05-26,MANDI054,Rice,PBW-343,453.42,False,37.0
ARR0018735,2026-05-26,MANDI054,Cotton,Pusa-1121,315.39,False,116.0
ARR0021805,2026-05-26,MANDI055,Rice,PBW-343,419.49,False,75.0
ARR0003180,2026-05-26,MANDI056,Sugarcane,PBW-343,189.08,False,16.0
ARR0022067,2026-05-26,MANDI056,Sugarcane,HD-2967,316.22,False,
ARR0006301,2026-05-26,MANDI057,Cotton,PBW-343,451.19,False,45.0
ARR0010480,2026-05-26,MANDI057,Mustard,HD-2967,336.63,False,141.0
ARR0016867,2026-05-26,MANDI057,Wheat,Pusa-1121,251.49,False,
ARR0001915,2026-05-27,MANDI002,Sugarcane,,5.25,False,145.0
ARR0023682,2026-05-27,MANDI003,Mustard,Local,267.36,False,46.0
ARR0014540,2026-05-27,MANDI003,Cotton,,16.86,False,29.0
ARR0003241,2026-05-27,MANDI004,Mustard,Hybrid,128.11,False,87.0
ARR0023859,2026-05-27,MANDI005,Maize,Local,9.79,False,25.0
ARR0020689,2026-05-27,MANDI006,Mustard,Pusa-1121,257.71,False,105.0
ARR0016858,2026-05-27,MANDI006,Cotton,HD-2967,249.72,False,93.0
ARR0009689,2026-05-27,MANDI006,Wheat,HD-2967,254.56,False,
ARR0013254,2026-05-27,MANDI006,Mustard,,96.63,False,55.0
ARR0003765,2026-05-27,MANDI007,Cotton,Local,281.95,False,24.0
ARR0006525,2026-05-27,MANDI008,Paddy,Premium,345.04,False,124.0
ARR0012819,2026-05-27,MANDI008,Sugarcane,Hybrid,242.05,False,29.0
ARR0002615,2026-05-27,MANDI009,Sugarcane,PBW-343,305.38,False,94.0
ARR0008685,2026-05-27,MANDI009,Sugarcane,Local,383.55,False,70.0
ARR0007235,2026-05-27,MANDI009,Paddy,Pusa-1121,7.59,False,38.0
ARR0001738,2026-05-27,MANDI010,Wheat,,178.13,False,110.0
ARR0002032,2026-05-27,MANDI010,Cotton,Hybrid,223.4,False,13.0
ARR0004127,2026-05-27,MANDI011,Sugarcane,PBW-343,426.83,False,96.0
ARR0020204,2026-05-27,MANDI012,Mustard,,234.64,False,71.0
ARR0022941,2026-05-27,MANDI012,Mustard,PBW-343,44.43,False,20.0
ARR0022057,2026-05-27,MANDI012,Paddy,Pusa-1121,234.1,False,132.0
ARR0000892,2026-05-27,MANDI013,Mustard,HD-2967,291.15,False,54.0
ARR0015415,2026-05-27,MANDI013,Maize,HD-2967,305.64,False,120.0
ARR0021945,2026-05-27,MANDI013,Cotton,HD-2967,394.2,False,115.0
ARR0017962,2026-05-27,MANDI013,Maize,,464.79,False,10.0
ARR0004312,2026-05-27,MANDI014,Paddy,PBW-343,345.16,False,45.0
ARR0018937,2026-05-27,MANDI014,Mustard,Hybrid,446.93,False,47.0
ARR0020357,2026-05-27,MANDI015,Maize,PBW-343,324.33,False,139.0
ARR0020599,2026-05-27,MANDI016,Mustard,Premium,110.06,True,119.0
ARR0002314,2026-05-27,MANDI017,Maize,PBW-343,381.37,False,28.0
ARR0017546,2026-05-27,MANDI018,Cotton,PBW-343,364.95,False,23.0
ARR0001510,2026-05-27,MANDI018,Wheat,Premium,7.01,False,38.0
ARR0018863,2026-05-27,MANDI020,Mustard,HD-2967,216.9,False,
ARR0003235,2026-05-27,MANDI020,Maize,Premium,377.82,False,29.0
ARR0000876,2026-05-27,MANDI021,Cotton,HD-2967,57.06,False,110.0
ARR0018222,2026-05-27,MANDI021,Wheat,PBW-343,330.45,False,78.0
ARR0022900,2026-05-27,MANDI022,Maize,Local,54.84,False,109.0
ARR0021978,2026-05-27,MANDI022,Wheat,Pusa-1121,25.83,False,115.0
ARR0014371,2026-05-27,MANDI023,Mustard,PBW-343,386.56,False,6.0
ARR0003468,2026-05-27,MANDI025,Wheat,Premium,36.62,False,117.0
ARR0011945,2026-05-27,MANDI025,Maize,,206.99,False,
ARR0007157,2026-05-27,MANDI025,Paddy,Hybrid,260.05,False,137.0
ARR0004687,2026-05-27,MANDI026,Cotton,HD-2967,460.91,False,86.0
ARR0017268,2026-05-27,MANDI029,Wheat,,179.77,False,90.0
ARR0023325,2026-05-27,MANDI029,Maize,Premium,32.29,False,131.0
ARR0017952,2026-05-27,MANDI029,Sugarcane,,196.26,False,75.0
ARR0000227,2026-05-27,MANDI029,Mustard,Pusa-1121,366.34,False,16.0
ARR0021183,2026-05-27,MANDI030,Cotton,Hybrid,68.55,False,37.0
ARR0021183,2026-05-27,MANDI030,Cotton,Hybrid,68.55,False,37.0
ARR0022490,2026-05-27,MANDI031,Rice,Pusa-1121,452.29,False,81.0
ARR0005195,2026-05-27,MANDI031,Cotton,PBW-343,0.54,True,100.0
ARR0004335,2026-05-27,MANDI031,Maize,HD-2967,135.96,False,92.0
ARR0021869,2026-05-27,MANDI032,Wheat,HD-2967,206.68,False,78.0
ARR0011810,2026-05-27,MANDI032,Wheat,Local,2.64,False,
ARR0016317,2026-05-27,MANDI033,Sugarcane,Local,358.88,False,18.0
ARR0021431,2026-05-27,MANDI033,Wheat,Local,14.95,True,
ARR0021676,2026-05-27,MANDI033,Paddy,,3.12,False,137.0
ARR0002279,2026-05-27,MANDI033,Cotton,,220.55,False,115.0
ARR0017987,2026-05-27,MANDI034,Wheat,Hybrid,441.79,False,98.0
ARR0009741,2026-05-27,MANDI034,Sugarcane,Local,466.79,True,122.0
ARR0006557,2026-05-27,MANDI034,Rice,Pusa-1121,330.78,False,98.0
ARR0013462,2026-05-27,MANDI035,Mustard,Local,488.38,False,102.0
ARR0010899,2026-05-27,MANDI035,Maize,Premium,59.08,False,89.0
ARR0011574,2026-05-27,MANDI035,Rice,Local,180.54,False,
ARR0021455,2026-05-27,MANDI036,Mustard,Premium,281.24,False,92.0
ARR0020228,2026-05-27,MANDI036,Mustard,Premium,164.43,False,116.0
ARR0003725,2026-05-27,MANDI037,Mustard,Pusa-1121,221.94,False,56.0
ARR0023041,2026-05-27,MANDI037,Paddy,,331.04,False,138.0
ARR0000354,2026-05-27,MANDI038,Cotton,,387.28,False,
ARR0023072,2026-05-27,MANDI038,Mustard,,312.73,False,105.0
ARR0012304,2026-05-27,MANDI038,Wheat,Hybrid,312.22,False,113.0
ARR0001332,2026-05-27,MANDI038,Wheat,Premium,125.54,False,48.0
ARR0010515,2026-05-27,MANDI038,Rice,HD-2967,49.29,False,97.0
ARR0002397,2026-05-27,MANDI038,Rice,,388.03,False,43.0
ARR0008377,2026-05-27,MANDI039,Cotton,Hybrid,45.01,False,8.0
,2026-05-27,MANDI039,Rice,,8.75,False,137.0
ARR0005542,2026-05-27,MANDI040,Wheat,Pusa-1121,6.43,False,100.0
ARR0008137,2026-05-27,MANDI041,Mustard,Hybrid,47.7,False,148.0
ARR0004176,2026-05-27,MANDI041,Maize,Local,290.33,False,55.0
ARR0005330,2026-05-27,MANDI042,Maize,,239.8,False,
ARR0024251,2026-05-27,MANDI043,Wheat,Hybrid,357.73,True,115.0
ARR0006075,2026-05-27,MANDI043,Paddy,Hybrid,9.56,False,26.0
ARR0007441,2026-05-27,MANDI043,Mustard,,8.0,False,17.0
ARR0023952,2026-05-27,MANDI044,Maize,Local,0.44,False,125.0
ARR0021744,2026-05-27,MANDI045,Cotton,HD-2967,331.69,False,63.0
ARR0021323,2026-05-27,MANDI046,Cotton,,459.31,False,6.0
ARR0020990,2026-05-27,MANDI046,Mustard,HD-2967,476.49,False,
ARR0017376,2026-05-27,MANDI046,Wheat,Premium,415.37,False,70.0
ARR0003973,2026-05-27,MANDI046,Rice,HD-2967,247.73,False,
ARR0002116,2026-05-27,MANDI047,Paddy,PBW-343,422.43,False,120.0
ARR0009647,2026-05-27,MANDI048,Rice,PBW-343,109.99,False,
ARR0002980,2026-05-27,MANDI048,Cotton,,388.61,False,19.0
ARR0023811,2026-05-27,MANDI048,Maize,Premium,403.5,False,6.0
ARR0008145,2026-05-27,MANDI049,Sugarcane,Pusa-1121,7.43,False,
ARR0008304,2026-05-27,MANDI049,Sugarcane,Pusa-1121,0.91,True,143.0
ARR0022759,2026-05-27,MANDI050,Mustard,Local,472.18,False,
ARR0000796,2026-05-27,MANDI050,Wheat,PBW-343,351.1,False,12.0
ARR0015463,2026-05-27,MANDI050,Wheat,Hybrid,24.28,False,6.0
ARR0014627,2026-05-27,MANDI050,Cotton,Pusa-1121,324.19,False,34.0
ARR0019838,2026-05-27,MANDI051,Mustard,Local,283.48,False,
ARR0005268,2026-05-27,MANDI052,Wheat,Premium,193.16,False,80.0
ARR0020532,2026-05-27,MANDI052,Wheat,Premium,429.29,False,139.0
ARR0006973,2026-05-27,MANDI053,Maize,Hybrid,349.51,False,98.0
ARR0005388,2026-05-27,MANDI053,Cotton,HD-2967,148.51,False,18.0
ARR0016008,2026-05-27,MANDI055,Rice,HD-2967,185.6,False,57.0
ARR0013339,2026-05-27,MANDI056,Cotton,Premium,160.83,False,51.0
ARR0024994,2026-05-27,MANDI056,Cotton,Hybrid,365.39,False,120.0
ARR0013339,2026-05-27,MANDI056,Cotton,Premium,160.83,False,51.0
ARR0010229,2026-05-27,MANDI057,Mustard,Premium,88.89,False,144.0
ARR0014988,2026-05-27,MANDI057,Cotton,PBW-343,311.57,False,35.0
ARR0010229,2026-05-27,MANDI057,Mustard,Premium,88.89,False,144.0
ARR0021851,2026-05-27,MANDI057,Rice,,430.17,False,144.0
ARR0017705,2026-05-28,MANDI001,Mustard,Premium,281.53,False,
ARR0012935,2026-05-28,MANDI001,Wheat,PBW-343,420.44,False,
ARR0003010,2026-05-28,MANDI001,Cotton,HD-2967,226.1,False,150.0
ARR0018769,2026-05-28,MANDI002,Mustard,Hybrid,89.56,True,113.0
ARR0023792,2026-05-28,MANDI002,Wheat,Local,314.78,False,
ARR0012488,2026-05-28,MANDI003,Mustard,Premium,4.71,False,81.0
ARR0021406,2026-05-28,MANDI003,Cotton,HD-2967,155.08,False,127.0
ARR0013821,2026-05-28,MANDI004,Sugarcane,Pusa-1121,156.23,False,6.0
ARR0018341,2026-05-28,MANDI005,Mustard,PBW-343,184.97,False,139.0
