trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,was_impossible_duration,distance_km,vehicle_no_clean,driver_id,is_delayed
TRP002205,MANDI039,WH-North,2026-04-20 22:01:23,2026-04-21 03:43:23,5.7,False,228.6,PB-32-CD-9431,DRV665,False
TRP005383,MANDI016,WH-North,2026-04-20 22:07:00,2026-04-21 06:55:25,8.81,False,374.8,DL-83-AB-4900,DRV513,False
TRP004938,MANDI030,WH-East,2026-04-20 22:22:34,2026-04-21 03:58:00,5.59,False,283.7,UP-25-DF-8895,DRV966,False
TRP007830,MANDI039,WH-Central,2026-04-20 22:41:24,2026-04-21 20:53:00,22.19,False,1316.9,UP-36-DF-6731,,True
TRP002258,MANDI048,WH-North,2026-04-21 00:00:00,2026-04-22 09:23:00,33.38,False,1010.4,,DRV199,True
TRP007749,MANDI022,WH-Central,2026-04-21 00:00:00,2026-04-21 22:54:00,22.9,False,658.4,RJ-90-AB-9155,DRV913,True
TRP001472,MANDI042,WH-Central,2026-04-21 00:00:00,,5.3,False,243.0,HR-43-BC-1824,DRV844,False
TRP009684,MANDI043,Export-Terminal,2026-04-21 00:09:56,2026-04-21 12:15:00,12.08,False,574.9,PB-71-BC-2188,DRV486,False
TRP005368,MANDI025,WH-North,2026-04-21 00:13:40,2026-04-21 12:19:40,12.1,False,609.7,PB-31-DF-8292,DRV619,False
TRP009742,MANDI025,WH-West,2026-04-21 00:18:23,2026-04-21 05:36:00,5.29,False,271.2,RJ-83-DF-3505,,False
TRP008828,MANDI022,WH-West,2026-04-21 00:22:00,2026-04-21 10:52:00,10.5,False,488.8,PB-41-CD-3887,DRV713,False
TRP003467,MANDI028,WH-South,2026-04-21 00:35:53,2026-04-21 17:53:53,17.3,False,922.4,,DRV192,False
TRP008849,MANDI037,WH-North,2026-04-21 02:00:00,2026-04-21 06:30:00,4.5,False,,RJ-21-CD-6111,DRV693,False
TRP009068,MANDI038,Export-Terminal,2026-04-21 03:22:58,2026-04-21 12:40:00,9.28,False,464.3,RJ-28-DF-5145,DRV550,False
TRP007940,MANDI006,WH-East,2026-04-21 05:18:00,2026-04-21 18:12:55,12.92,False,732.6,UP-74-DF-7066,,False
TRP003625,MANDI057,WH-North,2026-04-21 05:34:07,2026-04-21 12:46:00,7.2,False,386.7,HR-35-CD-2817,DRV642,False
TRP004194,MANDI034,WH-Central,2026-04-21 07:19:54,2026-04-21 13:49:54,6.5,False,299.0,PB-65-CD-3353,DRV473,False
TRP001906,MANDI056,WH-Central,2026-04-21 07:36:54,2026-04-22 03:54:54,20.3,False,1099.8,UP-41-CD-2253,,True
TRP002416,MANDI002,WH-North,2026-04-21 07:41:00,2026-04-22 04:29:22,20.81,False,1008.5,UP-60-DF-3494,DRV151,False
TRP002226,MANDI054,WH-South,2026-04-21 08:02:26,2026-04-21 21:20:00,13.29,False,548.7,HR-24-BC-6075,DRV515,False
TRP006440,MANDI034,WH-East,2026-04-21 08:45:23,2026-04-21 14:09:00,5.39,False,302.7,RJ-86-AB-1582,DRV356,False
TRP003650,MANDI054,WH-West,2026-04-21 08:51:09,2026-04-21 15:21:09,6.5,False,347.3,RJ-46-BC-4275,DRV149,False
TRP002447,MANDI007,WH-South,2026-04-21 10:24:23,2026-04-21 15:42:00,5.29,False,,DL-70-DF-2871,DRV541,False
TRP000377,MANDI023,WH-West,2026-04-21 10:46:00,2026-04-21 21:22:57,10.62,False,484.8,PB-14-BC-3041,DRV533,False
TRP007340,MANDI033,WH-West,2026-04-21 10:47:56,2026-04-21 14:35:56,3.8,False,211.5,HR-47-DF-6366,DRV947,False
TRP000777,MANDI014,WH-South,2026-04-21 11:22:00,,15.2,False,654.2,RJ-14-AB-4725,DRV577,False
TRP006162,MANDI041,WH-West,2026-04-21 11:30:00,2026-04-21 14:48:00,3.3,False,135.5,RJ-14-AB-3240,DRV493,False
TRP008917,MANDI003,WH-North,2026-04-21 11:45:26,2026-04-22 01:57:26,14.2,False,,DL-46-CD-3638,,False
TRP007523,MANDI011,WH-Central,2026-04-21 11:58:35,2026-04-21 18:40:35,6.7,False,349.5,DL-38-CD-5618,DRV141,False
TRP004204,MANDI049,WH-East,2026-04-21 12:07:00,2026-04-21 17:25:44,5.31,False,,PB-60-BC-7709,DRV249,False
TRP007402,MANDI054,WH-Central,2026-04-21 12:12:33,2026-04-22 00:00:00,11.79,False,643.6,HR-75-BC-6484,DRV826,False
TRP007507,MANDI050,WH-South,2026-04-21 12:16:46,2026-04-21 21:22:46,9.1,False,416.7,HR-39-AB-7728,DRV876,False
TRP009438,MANDI011,WH-South,2026-04-21 12:28:42,2026-04-21 17:28:42,5.0,False,211.6,DL-70-BC-3404,,False
TRP007382,MANDI033,WH-Central,2026-04-21 12:54:39,2026-04-22 00:42:39,11.8,False,679.1,,DRV849,False
TRP009828,MANDI016,WH-Central,2026-04-21 13:58:19,2026-04-21 20:16:19,6.3,False,255.2,PB-59-BC-3599,DRV860,False
TRP008629,MANDI021,WH-North,2026-04-21 14:29:00,2026-04-22 02:23:00,11.9,False,510.2,UP-49-CD-3145,DRV555,False
TRP005671,MANDI037,Export-Terminal,2026-04-21 14:30:00,2026-04-21 18:36:10,4.1,False,198.1,DL-94-CD-2280,DRV331,False
TRP006306,MANDI022,WH-Central,2026-04-21 15:56:38,2026-04-22 11:56:00,19.99,False,894.7,RJ-19-CD-3350,,False
TRP007197,MANDI018,WH-West,2026-04-21 16:47:00,2026-04-22 15:29:10,22.7,False,949.2,UP-81-CD-2507,,True
TRP004704,MANDI054,WH-South,2026-04-21 17:43:20,2026-04-22 04:31:20,10.8,False,499.7,RJ-93-CD-7324,DRV649,False
TRP008190,MANDI021,WH-East,2026-04-21 17:59:00,2026-04-22 09:47:00,15.8,False,822.2,UP-61-BC-1379,DRV996,True
TRP003361,MANDI006,Export-Terminal,2026-04-21 19:05:44,2026-04-21 23:53:44,4.8,False,281.0,DL-23-CD-9479,DRV480,False
TRP003601,MANDI026,WH-East,2026-04-21 19:10:00,2026-04-22 06:04:00,10.9,False,563.4,UP-71-DF-2880,DRV952,False
TRP000178,MANDI045,WH-East,2026-04-21 20:52:28,2026-04-22 08:16:28,11.4,False,,HR-19-BC-6569,DRV475,False
TRP000972,MANDI015,Export-Terminal,2026-04-21 21:53:59,2026-04-22 11:47:59,13.9,False,727.1,UP-63-CD-9059,DRV850,False
TRP000972,MANDI015,Export-Terminal,2026-04-21 21:53:59,2026-04-22 11:47:59,13.9,False,727.1,UP-63-CD-9059,DRV850,False
TRP000002,MANDI053,WH-West,2026-04-21 22:15:40,2026-04-22 11:51:40,13.6,False,671.1,RJ-83-BC-6190,DRV817,False
TRP001187,MANDI001,WH-North,2026-04-21 22:32:06,2026-04-22 09:56:00,11.4,False,527.2,RJ-37-BC-5041,DRV672,False
TRP006949,MANDI031,WH-East,2026-04-21 22:36:36,,2.1,False,90.2,HR-19-BC-2096,DRV129,False
TRP006154,MANDI026,WH-South,2026-04-21 22:52:41,2026-04-22 00:00:00,1.12,False,1387.2,RJ-66-BC-1109,DRV231,False
TRP005760,MANDI054,WH-North,2026-04-21 22:57:23,,19.0,False,1110.6,,DRV303,False
TRP007264,MANDI046,Export-Terminal,2026-04-22 00:00:00,2026-04-23 03:37:24,27.62,False,742.2,,DRV375,True
TRP007372,MANDI002,WH-Central,2026-04-22 00:00:00,2026-04-23 00:50:37,24.84,False,498.9,RJ-21-AB-5834,,True
TRP009207,MANDI029,WH-South,2026-04-22 00:00:00,2026-04-23 09:44:09,33.74,False,716.6,PB-20-DF-1192,DRV398,True
TRP001681,MANDI036,WH-West,2026-04-22 00:00:00,2026-04-23 11:39:18,35.66,False,,UP-70-BC-7639,DRV147,True
TRP004716,MANDI002,Export-Terminal,2026-04-22 00:00:00,2026-04-23 05:26:42,29.44,False,802.8,UP-98-AB-6445,DRV540,True
TRP004472,MANDI056,WH-Central,2026-04-22 00:00:00,2026-04-23 14:18:00,38.3,False,728.9,PB-35-CD-7025,DRV444,True
TRP004326,MANDI052,WH-Central,2026-04-22 00:26:52,2026-04-22 07:56:52,7.5,False,385.9,HR-37-DF-5363,DRV562,False
TRP008111,MANDI020,WH-Central,2026-04-22 02:09:00,2026-04-22 19:15:16,17.1,False,791.5,RJ-70-BC-7985,,False
TRP000662,MANDI002,Export-Terminal,2026-04-22 04:50:46,,19.4,False,956.3,,DRV740,False
TRP007651,MANDI023,WH-West,2026-04-22 05:02:07,2026-04-22 07:38:00,2.6,False,,DL-43-CD-4471,DRV947,False
TRP002059,MANDI040,WH-East,2026-04-22 05:49:14,2026-04-22 11:13:00,5.4,False,273.8,RJ-85-CD-4409,DRV523,False
TRP005186,MANDI010,WH-West,2026-04-22 06:01:00,2026-04-22 20:43:35,14.71,False,,RJ-50-AB-4890,DRV760,False
TRP003828,MANDI037,WH-West,2026-04-22 06:55:52,,16.2,False,661.0,DL-91-DF-1256,DRV657,False
TRP003213,MANDI056,WH-West,2026-04-22 07:21:00,2026-04-22 13:15:00,5.9,False,315.4,RJ-24-AB-7163,DRV227,False
TRP006487,MANDI031,WH-Central,2026-04-22 07:47:07,2026-04-22 12:35:00,4.8,False,220.0,,,False
TRP001121,MANDI002,WH-North,2026-04-22 07:54:30,2026-04-22 21:30:30,13.6,False,581.2,RJ-74-CD-7572,DRV533,False
TRP008567,MANDI003,WH-East,2026-04-22 08:18:44,2026-04-22 20:24:00,12.09,False,524.9,,DRV374,False
TRP003865,MANDI056,WH-Central,2026-04-22 10:41:00,2026-04-22 22:53:36,12.21,False,514.0,PB-90-AB-6381,DRV403,False
TRP009226,MANDI052,WH-North,2026-04-22 10:49:57,2026-04-22 13:31:57,2.7,False,122.2,PB-74-CD-8328,,False
TRP004366,MANDI038,WH-West,2026-04-22 10:56:40,,11.3,False,603.4,DL-89-DF-9606,DRV503,False
TRP007591,MANDI055,WH-North,2026-04-22 11:36:00,2026-04-23 03:06:00,15.5,False,747.5,RJ-20-BC-8119,DRV718,True
TRP005016,MANDI048,WH-East,2026-04-22 12:28:39,2026-04-22 18:52:39,6.4,False,280.5,UP-75-CD-7712,DRV699,False
TRP004721,MANDI011,WH-North,2026-04-22 12:50:47,2026-04-23 11:14:47,22.4,False,1004.2,,DRV698,True
TRP009680,MANDI030,WH-East,2026-04-22 13:36:00,2026-04-22 21:48:15,8.2,False,336.8,RJ-92-BC-5144,DRV893,False
TRP002142,MANDI006,WH-North,2026-04-22 14:33:15,2026-04-23 06:51:15,16.3,False,968.7,PB-78-AB-5426,DRV549,False
TRP007558,MANDI042,Export-Terminal,2026-04-22 15:06:17,,8.7,False,426.3,RJ-17-AB-9033,,False
TRP006695,MANDI016,WH-East,2026-04-22 15:21:07,2026-04-23 00:09:00,8.8,False,472.6,DL-43-BC-6537,DRV383,False
TRP004792,MANDI028,Export-Terminal,2026-04-22 15:23:45,2026-04-22 19:41:45,4.3,False,203.1,HR-42-BC-5611,,False
TRP009307,MANDI037,WH-North,2026-04-22 15:58:00,2026-04-23 10:22:23,18.41,False,877.3,DL-74-CD-2850,DRV182,False
TRP008967,MANDI020,WH-South,2026-04-22 16:04:33,2026-04-23 13:46:00,21.69,False,1195.0,,,False
TRP003893,MANDI027,WH-West,2026-04-22 16:07:00,2026-04-23 10:55:22,18.81,False,949.9,,DRV624,False
TRP006946,MANDI016,WH-West,2026-04-22 16:18:00,2026-04-23 12:24:00,20.1,False,1002.8,HR-36-DF-2615,DRV114,False
TRP009959,MANDI036,Export-Terminal,2026-04-22 16:21:39,2026-04-23 10:15:39,17.9,False,821.4,DL-59-BC-8097,DRV788,False
TRP009745,MANDI020,Export-Terminal,2026-04-22 18:54:00,2026-04-22 20:54:26,2.01,False,116.7,PB-78-AB-4119,,False
TRP003069,MANDI011,WH-Central,2026-04-22 19:33:00,2026-04-23 16:57:00,21.4,False,857.0,DL-59-DF-8623,,False
TRP006521,MANDI041,WH-South,2026-04-22 20:12:00,2026-04-23 07:30:32,11.31,False,502.3,PB-16-AB-1613,,False
TRP001051,MANDI040,WH-North,2026-04-22 20:57:00,2026-04-23 00:33:00,3.6,False,158.6,PB-10-BC-5308,DRV699,False
TRP006757,MANDI003,WH-North,2026-04-22 21:00:27,2026-04-23 14:30:00,17.49,False,1039.5,PB-19-CD-4521,DRV976,False
TRP004629,MANDI037,WH-West,2026-04-22 21:54:00,2026-04-23 06:18:26,8.41,False,452.4,PB-74-DF-8269,DRV777,False
TRP004430,MANDI013,WH-West,2026-04-22 21:54:32,2026-04-23 03:36:32,5.7,False,281.5,,DRV624,False
TRP000474,MANDI005,WH-Central,2026-04-22 22:32:00,2026-04-23 01:20:22,2.81,False,156.8,UP-28-AB-5247,,False
TRP000935,MANDI003,Export-Terminal,2026-04-22 23:03:00,2026-04-23 12:15:21,13.21,False,712.0,UP-23-AB-8261,DRV677,False
TRP004641,MANDI026,Export-Terminal,2026-04-22 23:37:38,2026-04-23 15:07:00,15.49,False,793.3,UP-62-DF-8517,DRV564,False
TRP004641,MANDI026,Export-Terminal,2026-04-22 23:37:38,2026-04-23 15:07:00,15.49,False,793.3,UP-62-DF-8517,DRV564,False
TRP007087,MANDI006,Export-Terminal,2026-04-23 00:00:00,2026-04-24 02:45:00,26.75,False,791.1,DL-31-AB-6150,DRV700,True
TRP009007,MANDI031,WH-West,2026-04-23 00:00:00,2026-04-23 20:21:46,20.36,False,432.1,HR-70-BC-8891,,False
TRP005037,MANDI027,WH-South,2026-04-23 00:08:00,2026-04-23 19:14:00,19.1,False,786.7,DL-70-AB-6616,DRV935,True
TRP004710,MANDI007,WH-North,2026-04-23 00:12:59,2026-04-23 09:00:59,8.8,False,514.2,,DRV325,False
TRP003896,MANDI040,WH-South,2026-04-23 00:23:25,2026-04-23 16:29:00,16.09,False,657.2,RJ-28-DF-3173,DRV931,False
TRP001571,MANDI053,WH-Central,2026-04-23 01:01:32,2026-04-23 09:25:32,8.4,False,465.1,DL-20-CD-4897,,False
TRP005350,MANDI012,WH-South,2026-04-23 01:32:20,2026-04-23 03:56:20,2.4,False,96.2,,,False
TRP008781,MANDI037,WH-North,2026-04-23 01:35:43,2026-04-24 01:29:43,23.9,False,,UP-60-DF-9428,DRV907,True
TRP006393,MANDI054,WH-Central,2026-04-23 02:26:23,2026-04-23 22:08:23,19.7,False,1059.1,UP-32-DF-9634,DRV742,False
TRP005717,MANDI039,Export-Terminal,2026-04-23 02:45:59,2026-04-23 21:15:59,18.5,False,1017.2,DL-11-BC-5137,DRV915,True
TRP004351,MANDI034,WH-East,2026-04-23 03:50:00,2026-04-23 07:44:11,3.9,False,204.2,UP-88-BC-5546,DRV936,False
TRP003689,MANDI002,WH-Central,2026-04-23 06:14:42,2026-04-23 15:44:42,9.5,False,441.6,HR-87-DF-7116,DRV491,False
TRP003335,MANDI038,WH-West,2026-04-23 06:36:52,2026-04-23 21:48:52,15.2,False,629.1,PB-34-DF-1087,DRV523,False
TRP006242,MANDI038,Export-Terminal,2026-04-23 07:54:12,2026-04-23 13:36:00,5.7,False,242.5,PB-16-CD-3181,DRV808,False
TRP006833,MANDI039,WH-West,2026-04-23 08:36:46,2026-04-24 00:42:00,16.09,False,899.1,PB-34-DF-1156,,False
TRP001679,MANDI048,WH-North,2026-04-23 09:55:00,2026-04-23 23:25:00,13.5,False,625.8,RJ-82-AB-8294,DRV416,False
TRP000186,MANDI029,WH-East,2026-04-23 10:02:54,2026-04-24 08:14:00,22.18,False,897.9,UP-39-BC-9949,DRV432,True
TRP002155,MANDI017,Export-Terminal,2026-04-23 10:14:00,2026-04-24 04:32:00,18.3,False,844.7,,DRV199,False
TRP000094,MANDI013,WH-East,2026-04-23 10:27:39,2026-04-23 18:33:39,8.1,False,331.4,UP-98-AB-7313,DRV923,False
TRP007839,MANDI056,WH-Central,2026-04-23 10:45:00,2026-04-24 01:33:34,14.81,False,,DL-17-DF-2064,DRV560,False
TRP006776,MANDI002,WH-West,2026-04-23 11:15:20,2026-04-24 09:51:20,22.6,False,924.7,RJ-11-BC-8301,DRV702,True
TRP005189,MANDI025,WH-North,2026-04-23 12:35:17,2026-04-24 04:47:00,16.2,False,702.9,RJ-44-BC-2651,DRV476,False
TRP009033,MANDI021,Export-Terminal,2026-04-23 12:45:00,2026-04-24 09:21:04,20.6,False,1025.0,HR-34-CD-8769,,True
TRP003916,MANDI003,WH-West,2026-04-23 13:32:02,2026-04-23 23:50:00,10.3,False,595.9,DL-34-CD-3322,DRV717,False
TRP001610,MANDI056,WH-North,2026-04-23 13:58:02,,22.2,False,927.4,RJ-20-DF-9208,DRV101,True
TRP006081,MANDI008,WH-North,2026-04-23 14:02:00,2026-04-23 20:20:00,6.3,False,286.5,PB-62-CD-5157,DRV602,False
TRP006668,MANDI028,WH-South,2026-04-23 14:20:00,2026-04-24 04:02:57,13.72,False,,HR-70-BC-7979,DRV765,False
TRP000381,MANDI035,Export-Terminal,2026-04-23 14:32:00,2026-04-24 03:38:00,13.1,False,605.6,DL-56-BC-5238,DRV440,False
TRP004882,MANDI037,WH-North,2026-04-23 14:34:52,2026-04-23 21:10:52,6.6,False,353.3,,DRV641,False
TRP005184,MANDI052,WH-West,2026-04-23 14:38:05,2026-04-24 03:08:00,12.5,False,643.8,HR-80-BC-7479,DRV597,False
TRP005184,MANDI052,WH-West,2026-04-23 14:38:05,2026-04-24 03:08:00,12.5,False,643.8,HR-80-BC-7479,DRV597,False
TRP004270,MANDI028,Export-Terminal,2026-04-23 15:32:41,,21.3,False,956.5,UP-71-CD-5894,DRV905,True
TRP004270,MANDI028,Export-Terminal,2026-04-23 15:32:41,,21.3,False,956.5,UP-71-CD-5894,DRV905,True
TRP001669,MANDI021,WH-Central,2026-04-23 15:46:47,2026-04-23 00:00:00,15.78,True,227.5,PB-53-DF-3715,DRV633,False
TRP006134,MANDI017,Export-Terminal,2026-04-23 15:59:22,2026-04-24 15:59:00,23.99,False,,,DRV995,True
TRP007546,MANDI002,WH-East,2026-04-23 16:37:13,2026-04-24 00:00:00,7.38,False,644.8,,DRV859,False
TRP002473,MANDI004,Export-Terminal,2026-04-23 16:53:52,2026-04-23 18:59:00,2.09,False,96.5,DL-65-AB-7447,DRV422,False
TRP009143,MANDI018,Export-Terminal,2026-04-23 17:16:41,2026-04-24 07:34:00,14.29,False,739.1,PB-69-AB-7520,,False
TRP008181,MANDI008,WH-South,2026-04-23 17:20:20,2026-04-24 14:44:00,21.39,False,,PB-68-AB-6563,DRV580,True
TRP004073,MANDI008,WH-West,2026-04-23 18:20:00,2026-04-24 04:38:00,10.3,False,587.8,UP-10-CD-2534,DRV500,False
TRP002930,MANDI017,WH-Central,2026-04-23 19:21:00,,21.8,False,1198.1,HR-96-AB-8314,,True
TRP005089,MANDI025,WH-South,2026-04-23 19:41:00,,20.9,False,1097.9,,DRV435,False
TRP007255,MANDI039,Export-Terminal,2026-04-23 20:25:37,2026-04-24 20:01:37,23.6,False,1278.5,UP-43-BC-7122,DRV574,True
TRP007740,MANDI037,Export-Terminal,2026-04-23 20:40:22,2026-04-24 15:28:22,18.8,False,1074.5,PB-92-DF-6217,DRV536,False
TRP005210,MANDI006,Export-Terminal,2026-04-23 21:10:40,2026-04-24 00:00:00,2.82,False,637.0,RJ-78-CD-8956,DRV968,False
TRP002450,MANDI044,WH-North,2026-04-23 22:21:00,2026-04-24 21:33:16,23.2,False,969.0,,,True
TRP005800,MANDI046,WH-West,2026-04-23 23:13:47,2026-04-24 14:55:47,15.7,False,788.0,PB-90-DF-4027,DRV163,False
TRP004583,MANDI050,WH-West,2026-04-23 23:59:00,2026-04-24 12:35:25,12.61,False,549.1,HR-87-CD-9151,DRV556,False
TRP002764,MANDI027,WH-South,2026-04-24 00:00:00,2026-04-24 22:16:00,22.27,False,568.8,DL-47-CD-6726,DRV460,True
TRP000285,MANDI048,WH-North,2026-04-24 00:00:00,2026-04-25 08:35:00,32.58,False,905.5,,DRV686,True
TRP008979,MANDI013,WH-East,2026-04-24 00:00:00,2026-04-25 17:53:30,41.89,False,872.8,HR-76-AB-8508,DRV744,True
TRP003734,MANDI034,WH-North,2026-04-24 00:00:00,2026-04-24 14:54:00,14.9,False,228.9,RJ-64-BC-7691,,False
TRP003309,MANDI022,WH-South,2026-04-24 00:00:00,2026-04-24 16:06:51,16.11,False,654.3,,DRV962,False
TRP001450,MANDI029,WH-Central,2026-04-24 00:00:00,2026-04-25 00:06:52,24.11,False,826.6,,DRV352,False
TRP004692,MANDI020,WH-South,2026-04-24 00:00:00,2026-04-24 22:49:42,22.83,False,276.8,RJ-76-BC-9739,DRV849,False
TRP000668,MANDI021,WH-East,2026-04-24 00:03:00,2026-04-24 20:45:39,20.71,False,1152.2,PB-86-AB-7120,DRV366,True
TRP006078,MANDI053,WH-North,2026-04-24 00:28:44,2026-04-24 21:34:44,21.1,False,923.3,PB-69-CD-4460,DRV249,True
TRP006078,MANDI053,WH-North,2026-04-24 00:28:44,2026-04-24 21:34:44,21.1,False,923.3,PB-69-CD-4460,DRV249,True
TRP005600,MANDI028,WH-East,2026-04-24 00:30:20,2026-04-24 21:24:00,20.89,False,1216.8,DL-52-AB-2607,,False
TRP006663,MANDI025,WH-North,2026-04-24 01:28:00,2026-04-24 03:40:05,2.2,False,,PB-99-DF-2027,,False
TRP008179,MANDI023,WH-Central,2026-04-24 02:04:00,2026-04-24 17:46:00,15.7,False,653.9,PB-69-CD-7898,DRV677,False
TRP008179,MANDI023,WH-Central,2026-04-24 02:04:00,2026-04-24 17:46:00,15.7,False,653.9,PB-69-CD-7898,DRV677,False
TRP000567,MANDI004,WH-Central,2026-04-24 03:33:28,2026-04-25 02:09:00,22.59,False,980.6,HR-94-BC-2292,,True
TRP004198,MANDI018,WH-East,2026-04-24 03:36:00,2026-04-24 19:48:00,16.2,False,660.0,UP-89-DF-6823,DRV862,False
TRP002453,MANDI041,WH-West,2026-04-24 04:38:46,2026-04-24 19:08:46,14.5,False,768.5,RJ-64-BC-7599,DRV878,False
TRP009955,MANDI026,WH-North,2026-04-24 05:13:00,,6.8,False,348.6,,DRV896,False
TRP009504,MANDI035,WH-North,2026-04-24 06:15:00,2026-04-25 00:03:03,17.8,False,1067.7,RJ-65-BC-8613,DRV833,True
TRP005524,MANDI042,WH-South,2026-04-24 08:27:00,2026-04-24 14:03:00,5.6,False,236.2,PB-46-DF-7989,,False
TRP003016,MANDI047,Export-Terminal,2026-04-24 08:37:17,2026-04-24 14:43:17,6.1,False,284.6,DL-46-AB-1020,,False
TRP003016,MANDI047,Export-Terminal,2026-04-24 08:37:17,2026-04-24 14:43:17,6.1,False,284.6,DL-46-AB-1020,,False
TRP007605,MANDI031,WH-East,2026-04-24 10:31:15,2026-04-25 05:25:15,18.9,False,,RJ-49-CD-6541,DRV679,False
TRP008306,MANDI014,WH-West,2026-04-24 11:35:00,2026-04-25 02:17:00,14.7,False,776.0,DL-51-AB-2351,DRV359,False
TRP001848,MANDI001,WH-North,2026-04-24 11:55:00,2026-04-24 22:25:00,10.5,False,449.9,DL-25-DF-4691,DRV631,False
TRP004498,MANDI026,WH-West,2026-04-24 12:37:00,2026-04-25 10:25:00,21.8,False,915.8,DL-12-DF-8282,DRV350,True
TRP002583,MANDI010,WH-West,2026-04-24 13:07:41,2026-04-25 11:07:41,22.0,False,1165.7,UP-43-CD-8166,DRV528,True
TRP004898,MANDI026,WH-Central,2026-04-24 13:58:19,,5.1,False,255.0,HR-87-AB-3691,,False
TRP004528,MANDI056,WH-South,2026-04-24 14:27:29,,7.0,False,,HR-64-BC-5920,DRV382,False
TRP009076,MANDI040,WH-North,2026-04-24 14:33:32,2026-04-25 00:21:32,9.8,False,548.0,DL-54-AB-2726,,False
TRP001036,MANDI049,WH-East,2026-04-24 14:38:16,2026-04-25 00:08:00,9.5,False,423.1,UP-21-AB-9877,DRV665,False
TRP009197,MANDI055,WH-North,2026-04-24 14:45:43,2026-04-25 04:03:43,13.3,False,725.7,HR-48-BC-3335,DRV579,True
TRP009026,MANDI003,WH-South,2026-04-24 16:52:00,2026-04-24 21:34:00,4.7,False,253.5,UP-38-BC-1705,DRV472,False
TRP009419,MANDI003,WH-South,2026-04-24 17:01:42,2026-04-25 15:43:00,22.69,False,971.8,HR-16-AB-2091,,True
TRP001343,MANDI043,WH-East,2026-04-24 17:26:00,2026-04-24 23:02:45,5.61,False,306.5,PB-31-AB-2507,DRV868,False
TRP000743,MANDI003,WH-West,2026-04-24 18:59:00,,9.7,False,390.0,HR-69-DF-6527,DRV188,False
TRP007139,MANDI044,WH-East,2026-04-24 19:10:04,2026-04-25 00:00:00,4.83,False,263.0,DL-55-DF-3792,DRV941,False
TRP004229,MANDI010,Export-Terminal,2026-04-24 19:31:00,2026-04-25 05:55:00,10.4,False,504.3,DL-57-DF-8202,,False
TRP006806,MANDI018,WH-South,2026-04-24 19:46:00,2026-04-25 00:00:00,4.23,False,727.2,PB-95-AB-4272,DRV644,False
TRP008355,MANDI036,WH-North,2026-04-24 20:12:00,2026-04-25 15:48:59,19.62,False,1064.9,DL-68-AB-3451,DRV191,False
TRP009796,MANDI026,WH-East,2026-04-24 23:02:15,2026-04-25 09:56:15,10.9,False,616.1,UP-62-AB-4082,DRV313,False
TRP002945,MANDI030,Export-Terminal,2026-04-24 23:02:46,2026-04-25 00:00:00,0.95,False,970.3,PB-85-BC-1516,DRV895,False
TRP001925,MANDI001,Export-Terminal,2026-04-24 23:27:00,2026-04-25 06:21:02,6.9,False,330.9,HR-83-DF-1271,DRV739,False
TRP004101,MANDI025,WH-East,2026-04-24 23:27:00,2026-04-25 12:51:28,13.41,False,772.9,DL-12-AB-1590,,False
TRP004294,MANDI026,WH-North,2026-04-24 23:43:00,2026-04-25 14:55:04,15.2,False,,DL-75-CD-7169,DRV923,False
TRP004617,MANDI023,WH-West,2026-04-25 00:00:00,2026-04-26 15:44:09,39.74,False,1191.5,DL-94-AB-8064,DRV379,True
TRP006318,MANDI033,WH-North,2026-04-25 00:00:00,,20.9,False,1136.6,UP-22-CD-1754,DRV874,True
TRP007689,MANDI025,WH-North,2026-04-25 00:00:00,2026-04-25 19:15:00,19.25,False,,PB-29-DF-8841,DRV894,False
TRP003147,MANDI042,WH-North,2026-04-25 00:00:00,2026-04-26 13:14:08,37.24,False,1372.9,RJ-14-DF-5503,DRV886,True
TRP001486,MANDI004,WH-East,2026-04-25 00:00:00,2026-04-25 11:05:43,11.1,False,100.2,HR-25-CD-7208,DRV330,False
TRP004546,MANDI021,WH-North,2026-04-25 00:02:59,2026-04-25 16:44:59,16.7,False,759.6,HR-43-CD-4026,DRV436,False
TRP005258,MANDI019,WH-South,2026-04-25 00:04:00,,11.8,False,489.4,PB-40-DF-2805,DRV247,False
TRP006843,MANDI024,WH-South,2026-04-25 00:08:49,2026-04-25 10:14:49,10.1,False,580.4,PB-69-BC-5927,DRV137,False
TRP006645,MANDI002,WH-South,2026-04-25 00:47:18,2026-04-25 15:41:18,14.9,False,869.7,UP-88-DF-6910,DRV347,False
TRP003015,MANDI013,WH-Central,2026-04-25 01:00:15,2026-04-25 12:54:15,11.9,False,491.2,PB-35-AB-7841,DRV285,False
TRP005924,MANDI011,WH-South,2026-04-25 01:35:15,,19.8,False,901.2,PB-26-CD-1132,DRV370,False
TRP007473,MANDI053,WH-Central,2026-04-25 03:03:07,2026-04-25 00:00:00,3.05,True,457.3,PB-58-DF-3248,DRV765,False
TRP008425,MANDI027,WH-West,2026-04-25 03:08:00,2026-04-25 14:20:45,11.21,False,494.2,HR-67-AB-6866,DRV270,False
TRP000812,MANDI003,WH-West,2026-04-25 03:19:18,2026-04-25 07:31:00,4.2,False,227.3,PB-54-AB-7402,DRV685,False
TRP008514,MANDI038,WH-Central,2026-04-25 03:19:18,2026-04-26 02:55:18,23.6,False,1274.3,,DRV359,True
